gyro_x_0,gyro_y_0,gyro_z_0,acc_x_0,acc_y_0,acc_z_0,gyro_x_1,gyro_y_1,gyro_z_1,acc_x_1,acc_y_1,acc_z_1,gyro_x_2,gyro_y_2,gyro_z_2,acc_x_2,acc_y_2,acc_z_2,gyro_x_3,gyro_y_3,gyro_z_3,acc_x_3,acc_y_3,acc_z_3,gyro_x_4,gyro_y_4,gyro_z_4,acc_x_4,acc_y_4,acc_z_4,gyro_x_5,gyro_y_5,gyro_z_5,acc_x_5,acc_y_5,acc_z_5,gyro_x_6,gyro_y_6,gyro_z_6,acc_x_6,acc_y_6,acc_z_6,gyro_x_7,gyro_y_7,gyro_z_7,acc_x_7,acc_y_7,acc_z_7,gyro_x_8,gyro_y_8,gyro_z_8,acc_x_8,acc_y_8,acc_z_8,gyro_x_9,gyro_y_9,gyro_z_9,acc_x_9,acc_y_9,acc_z_9,gyro_x_10,gyro_y_10,gyro_z_10,acc_x_10,acc_y_10,acc_z_10,gyro_x_11,gyro_y_11,gyro_z_11,acc_x_11,acc_y_11,acc_z_11,gyro_x_12,gyro_y_12,gyro_z_12,acc_x_12,acc_y_12,acc_z_12,gyro_x_13,gyro_y_13,gyro_z_13,acc_x_13,acc_y_13,acc_z_13,gyro_x_14,gyro_y_14,gyro_z_14,acc_x_14,acc_y_14,acc_z_14,gyro_x_15,gyro_y_15,gyro_z_15,acc_x_15,acc_y_15,acc_z_15,gyro_x_16,gyro_y_16,gyro_z_16,acc_x_16,acc_y_16,acc_z_16,gyro_x_17,gyro_y_17,gyro_z_17,acc_x_17,acc_y_17,acc_z_17,gyro_x_18,gyro_y_18,gyro_z_18,acc_x_18,acc_y_18,acc_z_18,gyro_x_19,gyro_y_19,gyro_z_19,acc_x_19,acc_y_19,acc_z_19,gyro_x_20,gyro_y_20,gyro_z_20,acc_x_20,acc_y_20,acc_z_20,gyro_x_21,gyro_y_21,gyro_z_21,acc_x_21,acc_y_21,acc_z_21,gyro_x_22,gyro_y_22,gyro_z_22,acc_x_22,acc_y_22,acc_z_22,gyro_x_23,gyro_y_23,gyro_z_23,acc_x_23,acc_y_23,acc_z_23,gyro_x_24,gyro_y_24,gyro_z_24,acc_x_24,acc_y_24,acc_z_24,gyro_x_25,gyro_y_25,gyro_z_25,acc_x_25,acc_y_25,acc_z_25,gyro_x_26,gyro_y_26,gyro_z_26,acc_x_26,acc_y_26,acc_z_26,gyro_x_27,gyro_y_27,gyro_z_27,acc_x_27,acc_y_27,acc_z_27,gyro_x_28,gyro_y_28,gyro_z_28,acc_x_28,acc_y_28,acc_z_28,gyro_x_29,gyro_y_29,gyro_z_29,acc_x_29,acc_y_29,acc_z_29,motion_type
-0.11783749610186,0.26894998550415,0.64171248674393,-3.13128757476807,-3.90403747558594,-4.06944990158081,2.61139988899231,2.95528745651245,3.02348756790161,13.582950592041,9.45900058746338,8.13000011444092,5.8279504776001,6.60405015945435,5.713050365448,12.6000003814697,10.5960006713867,10.0879507064819,0.91519999504089,0.73301249742508,0.37743750214577,-2.76636242866516,-1.80509996414185,-0.80987501144409,1.86450004577637,0.75886249542236,-0.5546749830246,4.97805023193359,1.82100009918213,-0.58200001716614,4.08900022506714,3.26295018196106,1.71105003356934,6.40905046463013,4.54095029830933,3.1039502620697,-0.0749375000596,-1.08652496337891,-3.08948755264282,0.38747498393059,1.91014993190765,7.52015018463135,-1.97697496414185,-3.30769991874695,-6.6336874961853,-3.1519501209259,-8.00205039978027,-14.907000541687,-0.97695004940033,-3.11100006103516,-2.88105010986328,0.98205006122589,0.41700002551079,1.89705014228821,-6.20413732528687,-7.82402515411377,-7.46886253356934,17.5960121154785,20.7510871887207,20.7912368774414,-9.05258750915527,-8.78418731689453,-7.96661233901978,-20.5710010528564,-21.4650001525879,-18.2620506286621,-2.20395016670227,-2.30700016021729,-3.45600008964539,2.35199999809265,2.08605003356934,2.34000015258789,-5.5668249130249,-2.18556237220764,0.24681249260902,15.6608371734619,4.67362499237061,-1.3058375120163,-4.7297248840332,-2.11708760261536,-2.58857488632202,-11.2930507659912,7.23900032043457,31.2010517120361,-5.30805015563965,-6.69705009460449,0.78900003433228,4.95105028152466,9.5149507522583,14.5380010604858,2.68070006370544,8.32425022125244,16.7781620025635,-10.6761875152588,-23.6075115203857,-25.5191745758057,-4.70868730545044,0.89869999885559,6.78259992599487,34.9440002441406,24.8730010986328,19.5229511260986,11.2069501876831,15.8590507507324,13.0420503616333,16.5619506835938,12.0709505081177,4.20105028152466,17.0900115966797,13.1995878219604,8.17781257629395,-17.9537868499756,-5.33059978485107,-1.63611245155334,9.43167495727539,3.67674994468689,-0.33247500658035,16.1479511260986,11.5140008926392,6.72105026245117,9.87795066833496,6.71400022506714,2.47500014305115,3.34095025062561,4.19595003128052,4.46700000762939,5.21358728408813,2.34657502174377,-1.14592504501343,-0.51823747158051,0.02309999987483,0.95933747291565,-1.46066248416901,-1.48596251010895,-0.8787624835968,0.33195000886917,-5.89695024490356,-11.1780004501343,-1.25805008411407,-3.8539502620697,-5.95905017852783,3.94905018806458,3.3550500869751,2.50005006790161,-9.08847522735596,-12.9394378662109,-11.4307870864868,6.49632501602173,20.4807624816895,25.0734004974365,-3.07271242141724,-11.3255996704102,-10.8682746887207,-19.3399505615234,-26.7859516143799,-17.4700508117676,-4.42905044555664,-2.28299999237061,-6.34200048446655,3.32895016670227,4.21500015258789,3.31695008277893,-4.87231254577637,-1.29538750648499,-0.256437510252,19.6147880554199,5.26240015029907,-0.6044499874115,-8.10700035095215,0.12017499655485,-1.19281244277954,-9.66000080108643,6.89595031738281,29.3160018920898,-7.92795038223267,-7.12095022201538,2.63295006752014,5.76495027542114,9.4079999923706,13.1269502639771,SHAKE
-13.0541124343872,-13.5562620162964,-12.0924377441406,19.0566749572754,23.288236618042,22.7840251922607,-14.3254375457764,-14.8007745742798,-14.5573997497559,-25.6990509033203,-24.7740020751953,-16.0810508728027,-2.29005002975464,-3.18600010871887,-5.66700029373169,6.48105049133301,7.38105058670044,7.38600015640259,-1.69042503833771,0.08346249908209,1.54467499256134,4.33152484893799,-1.85336244106293,-6.13483762741089,-0.6347000002861,-0.45086249709129,-1.07126247882843,-0.08895000070333,13.6450510025024,21.6450004577637,-3.8539502620697,1.54395008087158,9.53805065155029,11.860050201416,11.3760004043579,7.36695051193237,3.39473748207092,15.6184873580933,17.5944995880127,-14.5492877960205,-24.6175880432129,-22.0035743713379,0.08648750185966,8.6645622253418,9.11308765411377,23.1340503692627,20.6250019073486,16.6440010070801,13.1470508575439,13.7680501937866,11.1430501937866,-1.99200010299683,-2.4300000667572,3.82995009422302,17.6046752929688,11.6403369903564,5.61687517166138,-13.4429626464844,-4.29783725738525,-0.96346247196198,7.63922500610352,0.49321249127388,-1.10109996795654,12.0139503479004,6.0600004196167,-0.42900002002716,7.60995054244995,2.4580500125885,-2.49300003051758,6.44295024871826,4.27305030822754,3.37200021743774,1.53518748283386,-3.50006246566772,-12.637900352478,0.70523750782013,3.30742502212524,11.3194122314453,-0.85030001401901,-0.80465000867844,-7.57735013961792,-8.17500019073486,-15.8100004196167,-23.931001663208,-5.09700012207031,-5.05605030059814,-3.90705013275146,3.57300019264221,4.29195022583008,5.14695024490356,-15.1985626220703,-15.1828870773315,-2.20247507095337,22.7275123596191,24.8591747283936,15.1877002716064,-12.7936878204346,-12.9046497344971,-5.76221227645874,-26.881950378418,-20.1690006256104,-9.23805046081543,-2.55105018615723,-4.66605043411255,-4.44300031661987,6.11205005645752,6.28200006484985,8.25300025939941,1.96239995956421,4.7933874130249,6.80528736114502,3.55258750915527,-0.50283747911453,-5.41172504425049,-0.8732625246048,-1.75615000724792,-3.12949991226196,1.72305011749268,18.0090007781982,22.7490005493164,-2.76900005340576,3.5029501914978,10.7839508056641,9.27105045318604,7.91595029830933,1.8270001411438,9.17441272735596,23.3492870330811,26.1324253082275,-17.1628875732422,-19.9797115325928,-20.3088874816895,-2.14733743667603,12.0544872283936,13.4080371856689,23.2180519104004,23.0359516143799,21.0960006713867,13.6840505599976,14.6509504318237,13.195050239563,-5.50995016098022,-3.35400009155273,4.41600036621094,25.5734882354736,22.6491374969482,1.80564999580383,-16.2399883270264,-4.5636248588562,0.44041249155998,14.7181377410889,13.5474624633789,-1.39094996452332,14.9650506973267,9.02805042266846,-1.38705003261566,9.6940507888794,6.48405027389526,-2.70900011062622,7.98495054244995,6.91395044326782,1.28595006465912,-1.72658753395081,-7.24253749847412,-18.2340126037598,1.58633744716644,3.47366237640381,8.57009983062744,-1.24148750305176,-2.00227499008179,-19.0415496826172,-8.03295040130615,-15.3049507141113,-23.6250019073486,-6.14595031738281,-6.18900012969971,-4.49805021286011,1.47495007514954,2.62695002555847,2.51205015182495,SHAKE
-15.1985626220703,-15.1828870773315,-2.20247507095337,22.7275123596191,24.8591747283936,15.1877002716064,-12.7936878204346,-12.9046497344971,-5.76221227645874,-26.881950378418,-20.1690006256104,-9.23805046081543,-2.55105018615723,-4.66605043411255,-4.44300031661987,6.11205005645752,6.28200006484985,8.25300025939941,1.96239995956421,4.7933874130249,6.80528736114502,3.55258750915527,-0.50283747911453,-5.41172504425049,-0.8732625246048,-1.75615000724792,-3.12949991226196,1.72305011749268,18.0090007781982,22.7490005493164,-2.76900005340576,3.5029501914978,10.7839508056641,9.27105045318604,7.91595029830933,1.8270001411438,9.17441272735596,23.3492870330811,26.1324253082275,-17.1628875732422,-19.9797115325928,-20.3088874816895,-2.14733743667603,12.0544872283936,13.4080371856689,23.2180519104004,23.0359516143799,21.0960006713867,13.6840505599976,14.6509504318237,13.195050239563,-5.50995016098022,-3.35400009155273,4.41600036621094,25.5734882354736,22.6491374969482,1.80564999580383,-16.2399883270264,-4.5636248588562,0.44041249155998,14.7181377410889,13.5474624633789,-1.39094996452332,14.9650506973267,9.02805042266846,-1.38705003261566,9.6940507888794,6.48405027389526,-2.70900011062622,7.98495054244995,6.91395044326782,1.28595006465912,-1.72658753395081,-7.24253749847412,-18.2340126037598,1.58633744716644,3.47366237640381,8.57009983062744,-1.24148750305176,-2.00227499008179,-19.0415496826172,-8.03295040130615,-15.3049507141113,-23.6250019073486,-6.14595031738281,-6.18900012969971,-4.49805021286011,1.47495007514954,2.62695002555847,2.51205015182495,-20.8855628967285,-19.7298755645752,-14.8955125808716,19.1789131164551,20.5451126098633,18.6447257995605,-19.9219627380371,-19.4341125488281,-18.204174041748,-31.2000007629395,-24.8650512695313,-15.38805103302,-2.94105005264282,-5.20905017852783,-6.98205041885376,1.00095009803772,4.43100023269653,7.48005056381226,-3.61570000648499,0.35062500834465,2.42673754692078,13.022762298584,1.46492505073547,-5.33362483978271,-0.67044997215271,0.41813749074936,-0.25685000419617,-10.1790008544922,-3.58800005912781,15.1090507507324,-5.64105033874512,-2.13900017738342,7.16700029373169,9.01200008392334,11.2759504318237,5.46495008468628,3.64471244812012,10.354437828064,22.4570503234863,-11.5572872161865,-20.0006122589111,-19.4426364898682,-0.26702499389648,9.76538753509522,17.2286128997803,21.844051361084,24.8539505004883,21.373950958252,13.3009510040283,15.9060010910034,15.9330005645752,-6.21405029296875,-9.51195049285889,-7.56495046615601,24.9953002929688,25.1145114898682,18.8575744628906,-17.792911529541,-11.8425998687744,-3.3515625,17.3681755065918,17.0730991363525,6.55118751525879,15.1590003967285,9.19500064849854,3.94605016708374,12.9079504013062,8.77605056762695,3.93900012969971,-4.20195007324219,-0.61905002593994,0.90495002269745,6.44998741149902,2.71700000762939,-5.04019975662231,-2.94029998779297,-1.6411999464035,-1.12626254558563,-1.2644499540329,-1.50053751468658,-15.1457624435425,-1.89195013046265,-7.03005027770996,-24.6670513153076,-0.79800003767014,-5.66700029373169,-3.47295022010803,1.0440000295639,0.9250500202179,3.48495006561279,SHAKE
10.354437828064,22.4570503234863,24.9953002929688,-20.0006122589111,-19.4426364898682,-17.792911529541,9.76538753509522,17.2286128997803,17.3681755065918,24.8539505004883,21.373950958252,15.1590003967285,15.9060010910034,15.9330005645752,12.9079504013062,-9.51195049285889,-7.56495046615601,-4.20195007324219,25.1145114898682,18.8575744628906,6.44998741149902,-11.8425998687744,-3.3515625,-2.94029998779297,17.0730991363525,6.55118751525879,-1.2644499540329,9.19500064849854,3.94605016708374,-1.89195013046265,8.77605056762695,3.93900012969971,-0.79800003767014,-0.61905002593994,0.90495002269745,1.0440000295639,2.71700000762939,-5.04019975662231,-10.8552122116089,-1.6411999464035,-1.12626254558563,1.03812503814697,-1.50053751468658,-15.1457624435425,-25.3868999481201,-7.03005027770996,-24.6670513153076,-26.7460517883301,-5.66700029373169,-3.47295022010803,-2.29200005531311,0.9250500202179,3.48495006561279,3.93300008773804,-11.1739377975464,-10.3692874908447,-6.25171232223511,1.24629998207092,1.19267499446869,1.42243754863739,-25.7075500488281,-25.2158489227295,-11.3426504135132,-21.0910511016846,-16.4779510498047,-13.9630508422852,-4.23900032043457,-4.12200021743774,-3.39600014686584,5.87700033187866,6.91695022583008,7.59900045394897,-0.18658749759197,0.91107499599457,1.59293746948242,-0.98917502164841,-2.79069995880127,-6.70821237564087,-0.42611250281334,0.17820000648499,-0.12264999747276,-3.70995020866394,14.4360008239746,23.2279510498047,-3.13305020332336,-0.21795001626015,10.2300004959106,10.9189500808716,14.076000213623,5.05800008773804,3.77533745765686,22.0665493011475,23.4896755218506,-14.8956499099731,-19.8984489440918,-16.3297748565674,0.73479998111725,16.9984378814697,17.4875240325928,25.5730514526367,18.7950000762939,12.6130504608154,15.856050491333,14.66100025177,10.9800004959106,-10.5349502563477,-1.16505002975464,3.60495018959045,22.0860748291016,10.5894250869751,3.04191255569458,-8.1378002166748,-3.33781242370605,-1.4860999584198,15.9806623458862,0.85304999351501,-1.78488743305206,6.24705028533936,0.41505002975464,-6.18195009231567,6.31695032119751,0.13005000352859,-4.76895046234131,5.69295024871826,4.2460503578186,2.46000003814697,-11.3680877685547,-14.8233251571655,-15.8784999847412,1.50864994525909,9.73912525177002,12.0025119781494,-12.2647247314453,-23.4445743560791,-24.6549873352051,-28.5420017242432,-27.1930503845215,-17.6179504394531,-2.57505011558533,-2.83605003356934,-6.18900012969971,6.45900011062622,8.21295070648193,5.63100004196167,-14.3842878341675,-5.56833744049072,-2.2922625541687,11.5746126174927,11.0848379135132,3.40381240844727,-24.6281757354736,-14.4544124603271,-2.19670009613037,-11.2330503463745,-5.90205049514771,1.87395012378693,-6.04500007629395,-2.72805023193359,1.98405003547668,2.98395013809204,1.52295005321503,2.91495013237,-0.21298749744892,2.07913756370544,6.91831254959106,0.26688748598099,-3.56441259384155,-14.0068502426147,-0.33893749117851,1.04005002975464,9.5287504196167,9.53595066070557,15.1950006484985,21.1110000610352,7.83495044708252,13.8730506896973,17.6809501647949,6.04305028915405,5.94900035858154,4.41600036621094,SHAKE
16.6285629272461,19.7390880584717,20.0716991424561,-13.189962387085,-12.4803247451782,-9.37378787994385,18.3632621765137,19.4360370635986,19.3931369781494,17.4610500335693,16.3229999542236,12.7210502624512,23.7480010986328,22.090051651001,16.8790512084961,-1.20405006408691,-0.1710000038147,1.10699999332428,5.21124982833862,1.48472499847412,-1.26747500896454,0.31239998340607,0.34292501211166,0.42570000886917,-0.02694999985397,-1.45640003681183,-1.72081243991852,4.21095037460327,-0.03405000269413,-4.94100046157837,5.99805021286011,0.74400001764297,-4.9699501991272,6.1840500831604,7.40805053710938,5.52495002746582,-5.23517513275146,-13.847074508667,-18.5395374298096,0.47299998998642,-0.42927500605583,8.433424949646,-2.31536245346069,-11.2579498291016,-20.2927989959717,-11.3770503997803,-21.1240501403809,-27.7830009460449,-8.65095043182373,-8.13600063323975,-6.04800033569336,2.92005014419556,0.38805001974106,0.87900006771088,-18.9778881072998,-16.4230003356934,-8.39932537078857,11.9138250350952,13.1565494537354,14.6378374099731,-21.0308990478516,-20.2805614471436,-10.7816495895386,-24.2760009765625,-15.2280006408691,-8.93595027923584,-7.0420503616333,-8.28900051116943,-6.46395015716553,1.40805006027222,2.31105017662048,3.70800018310547,-0.7537750005722,1.91193747520447,7.78181266784668,0.85428750514984,-4.71336269378662,-16.3641490936279,-0.68255001306534,-0.75019997358322,2.75495004653931,17.3940010070801,17.367000579834,18.5100002288818,5.24400043487549,17.0130004882813,23.4100513458252,13.735050201416,6.50505018234253,-1.92195010185242,20.3681507110596,24.2643489837646,24.3055992126465,-16.8320617675781,-16.5499114990234,-12.8365879058838,17.4927501678467,18.3352127075195,18.4864616394043,20.7799510955811,19.1520004272461,13.6960506439209,25.6090507507324,23.590051651001,18.3090000152588,-5.21295022964478,-6.0799503326416,-5.94105005264282,20.2406883239746,8.68463706970215,4.61312484741211,-2.25390005111694,-2.3782000541687,-1.60586249828339,14.4436874389648,-1.04101252555847,-1.83755004405975,9.12405014038086,5.1739501953125,0.73605000972748,12.1339502334595,6.07500028610229,-0.72600001096725,-2.56200003623962,1.86300003528595,4.38495016098022,2.33502507209778,-0.20638750493526,-7.65311241149902,-1.10164999961853,-0.6569749712944,-1.65164995193481,-1.46465003490448,-1.16187500953674,-11.9707498550415,-6.75900030136108,-16.92405128479,-29.1450004577637,-6.85200023651123,-9.86295032501221,-8.45700073242188,3.88500022888184,3.12600016593933,2.63205003738403,-13.0575494766235,-13.7643003463745,-13.3625249862671,2.93741250038147,3.62450003623962,3.95862507820129,-23.8356246948242,-24.9601001739502,-25.0940246582031,-31.3510513305664,-19.7140502929688,-9.10095024108887,-7.66005039215088,-10.1530504226685,-10.1959505081177,2.75400018692017,2.53605008125305,1.23600006103516,-2.83002495765686,-1.49063754081726,1.23681247234344,1.33498752117157,-0.05678749829531,-4.20860004425049,-2.20288753509521,-1.49902498722076,-1.92486250400543,5.80695009231567,13.1160001754761,20.7130508422852,-0.56505000591278,10.7070007324219,20.1379508972168,3.29100012779236,7.76895046234131,7.49205017089844,SHAKE
8.93791198730469,15.4301128387451,16.8174877166748,-13.2742500305176,-16.4551753997803,-16.7242622375488,3.78276252746582,4.07357501983643,3.41481256484985,24.4369506835938,24.0370502471924,18.6649513244629,26.3299503326416,27.1729507446289,23.5609512329102,3.15705013275146,-3.18705010414124,-7.33695030212402,15.9123249053955,9.53273773193359,2.36266255378723,-13.1818494796753,-4.50986242294312,-0.93073749542236,3.70658755302429,-1.98962497711182,-1.17480003833771,14.0839509963989,9.48495006561279,-3.20700025558472,16.6560001373291,9.42105007171631,-4.82595014572144,-4.27200031280518,0.55995005369186,4.40205001831055,1.04678750038147,-1.97848749160767,-11.3352251052856,-0.91767501831055,-0.79750001430511,1.78694999217987,-0.45361250638962,-1.91193747520447,-21.9726371765137,-13.8340511322021,-26.8630504608154,-30.2689514160156,-10.8109502792358,-9.80295085906982,-8.67495059967041,2.92905020713806,3.63300013542175,5.17995023727417,-13.6096124649048,-14.2444496154785,-12.6434001922607,3.84573745727539,4.77097511291504,5.19420003890991,-24.337911605835,-24.8931369781494,-23.4348125457764,-22.9609508514404,-12.1500005722046,-2.22795009613037,-10.1050500869751,-10.1310005187988,-7.87005043029785,3.46305012702942,1.22895002365112,-0.00900000054389,-4.14108753204346,-1.92032504081726,1.86037504673004,2.98072504997253,1.0089750289917,-5.34985017776489,-3.50033736228943,-1.2971750497818,4.28546237945557,6.4680004119873,10.0099506378174,24.2599506378174,-1.54305005073547,8.51294994354248,23.9320507049561,0.89805006980896,0.79800003767014,4.33305025100708,9.86521244049072,10.4479370117188,10.3833122253418,-9.26076221466064,-9.45766258239746,-8.6574125289917,5.58717489242554,4.71845006942749,4.22014999389648,23.9659519195557,20.1240005493164,14.6509504318237,27.4099521636963,25.6590003967285,20.416051864624,1.83495008945465,-0.21900001168251,0.09795000404119,8.92897510528564,1.25785005092621,0.28352499008179,-4.05350017547607,-0.12815000116825,0.3119874894619,-1.39878749847412,-2.67107486724854,-1.84566247463226,9.85905075073242,5.75400018692017,2.70495009422302,13.9500007629395,7.9980001449585,1.5700501203537,2.17500019073486,4.58895015716553,5.25195026397705,-0.77770000696182,-2.65526247024536,-8.90463733673096,0.23581250011921,0.35585001111031,0.31556248664856,-1.24368751049042,-0.90392500162125,-4.98052501678467,-2.57505011558533,-11.7720003128052,-22.7170505523682,-5.25705003738403,-10.4280004501343,-10.3849506378174,4.58400011062622,1.557000041008,-0.81600004434586,-15.3566875457764,-17.0570125579834,-16.2944374084473,7.11122512817383,10.5234251022339,11.153037071228,-21.5201244354248,-22.5561866760254,-22.6483116149902,-28.6039505004883,-23.3659515380859,-13.678050994873,-8.93595027923584,-9.03705024719238,-9.26205062866211,-0.48495003581047,1.00394999980927,1.0110000371933,-10.5338745117188,-1.62607502937317,-0.12003749608994,11.4266624450684,1.40167498588562,-0.48922500014305,-18.5701999664307,-0.59509998559952,-0.41648748517036,-5.2020001411438,8.28105068206787,15.2190008163452,-7.70700025558472,4.90605020523071,14.7520503997803,0.59595000743866,3.3030002117157,3.50205016136169,SHAKE
10.4479370117188,10.3833122253418,8.92897510528564,-9.45766258239746,-8.6574125289917,-4.05350017547607,4.71845006942749,4.22014999389648,-1.39878749847412,20.1240005493164,14.6509504318237,9.85905075073242,25.6590003967285,20.416051864624,13.9500007629395,-0.21900001168251,0.09795000404119,2.17500019073486,1.25785005092621,0.28352499008179,-0.77770000696182,-0.12815000116825,0.3119874894619,0.23581250011921,-2.67107486724854,-1.84566247463226,-1.24368751049042,5.75400018692017,2.70495009422302,-2.57505011558533,7.9980001449585,1.5700501203537,-5.25705003738403,4.58895015716553,5.25195026397705,4.58400011062622,-2.65526247024536,-8.90463733673096,-15.3566875457764,0.35585001111031,0.31556248664856,7.11122512817383,-0.90392500162125,-4.98052501678467,-21.5201244354248,-11.7720003128052,-22.7170505523682,-28.6039505004883,-10.4280004501343,-10.3849506378174,-8.93595027923584,1.557000041008,-0.81600004434586,-0.48495003581047,-17.0570125579834,-16.2944374084473,-10.5338745117188,10.5234251022339,11.153037071228,11.4266624450684,-22.5561866760254,-22.6483116149902,-18.5701999664307,-23.3659515380859,-13.678050994873,-5.2020001411438,-9.03705024719238,-9.26205062866211,-7.70700025558472,1.00394999980927,1.0110000371933,0.59595000743866,-1.62607502937317,-0.12003749608994,5.76894998550415,1.40167498588562,-0.48922500014305,-10.0715999603271,-0.59509998559952,-0.41648748517036,0.604587495327,8.28105068206787,15.2190008163452,23.1630020141602,4.90605020523071,14.7520503997803,22.2270011901855,3.3030002117157,3.50205016136169,2.93595004081726,12.2117872238159,13.6646127700806,13.7977123260498,-12.3615245819092,-13.2026128768921,-12.4048376083374,8.74555015563965,7.95327472686768,7.36986255645752,24.4999504089355,20.3850002288818,15.5370006561279,27.2130012512207,26.7319507598877,21.5230503082275,0.14595000445843,-3.25395011901855,-2.81595015525818,8.93420028686523,3.05277490615845,1.40318751335144,-3.22464990615845,-1.17754995822906,-0.21257500350475,6.03294992446899,-2.40514993667603,-1.9354499578476,10.1460008621216,5.65095043182373,2.29095005989075,15.0949506759644,8.92005062103271,3.87405014038086,0.18705001473427,3.68100023269653,6.76095008850098,-2.16768741607666,-7.16416263580322,-14.5023994445801,0.14217500388622,0.19346250593662,2.18198752403259,-1.68671250343323,-4.07206249237061,-20.0058364868164,-8.3730001449585,-16.9519500732422,-24.3360004425049,-6.98895025253296,-8.89095020294189,-8.58600044250488,3.8490002155304,0.64200001955032,0.91995006799698,-17.3329753875732,-17.0168628692627,-6.25734996795654,8.05309963226318,9.75383758544922,9.42589950561523,-23.8151378631592,-23.9086380004883,-5.4421124458313,-24.4939517974854,-17.1889514923096,0.08205000311136,-7.90905046463013,-8.1670503616333,-4.31595039367676,1.07295000553131,-0.17895001173019,0.2250000089407,-2.96917510032654,-1.34255003929138,2.01671242713928,3.70370006561279,1.26142501831055,-2.28745007514954,-1.36606252193451,-0.90736252069473,0.70235002040863,8.52705001831055,13.2619504928589,17.3959503173828,1.87905013561249,12.7069501876831,21.5440502166748,2.87400007247925,3.31995010375977,1.81095004081726,SHAKE
13.6646127700806,13.7977123260498,8.93420028686523,-13.2026128768921,-12.4048376083374,-3.22464990615845,7.95327472686768,7.36986255645752,6.03294992446899,20.3850002288818,15.5370006561279,10.1460008621216,26.7319507598877,21.5230503082275,15.0949506759644,-3.25395011901855,-2.81595015525818,0.18705001473427,3.05277490615845,1.40318751335144,-2.16768741607666,-1.17754995822906,-0.21257500350475,0.14217500388622,-2.40514993667603,-1.9354499578476,-1.68671250343323,5.65095043182373,2.29095005989075,-8.3730001449585,8.92005062103271,3.87405014038086,-6.98895025253296,3.68100023269653,6.76095008850098,3.8490002155304,-7.16416263580322,-14.5023994445801,-17.3329753875732,0.19346250593662,2.18198752403259,8.05309963226318,-4.07206249237061,-20.0058364868164,-23.8151378631592,-16.9519500732422,-24.3360004425049,-24.4939517974854,-8.89095020294189,-8.58600044250488,-7.90905046463013,0.64200001955032,0.91995006799698,1.07295000553131,-17.0168628692627,-6.25734996795654,-2.96917510032654,9.75383758544922,9.42589950561523,3.70370006561279,-23.9086380004883,-5.4421124458313,-1.36606252193451,-17.1889514923096,0.08205000311136,8.52705001831055,-8.1670503616333,-4.31595039367676,1.87905013561249,-0.17895001173019,0.2250000089407,2.87400007247925,-1.34255003929138,2.01671242713928,11.6265878677368,1.26142501831055,-2.28745007514954,-7.82223749160767,-0.90736252069473,0.70235002040863,17.2295742034912,13.2619504928589,17.3959503173828,20.1000003814697,12.7069501876831,21.5440502166748,27.5290508270264,3.31995010375977,1.81095004081726,2.44995021820068,13.4509372711182,13.6090621948242,11.4435749053955,-8.12611198425293,-7.34057474136353,-4.62632513046265,17.6981754302979,17.3783493041992,15.5577125549316,19.4490013122559,17.1660003662109,12.5719509124756,28.7680511474609,25.1989517211914,19.1779518127441,2.62500023841858,2.82600021362305,2.96700024604797,2.64357495307922,0.94448751211166,-0.02172499895096,0.40713748335838,0.71967500448227,0.61751252412796,-1.26335000991821,-1.83012497425079,-1.50699996948242,8.07000064849854,4.75305032730103,1.77105009555817,12.9750003814697,7.26795053482056,1.89105010032654,3.8580002784729,4.8070502281189,4.45695018768311,-1.25537502765656,-3.08934998512268,-15.3191499710083,0.35557499527931,0.19538749754429,5.3917875289917,-1.10233747959137,-0.93073749542236,-21.0812244415283,-2.17305016517639,-7.95405054092407,-25.4830513000488,-3.59295010566711,-7.90605020523071,-8.4859504699707,2.50005006790161,0.32805001735687,-0.26205000281334,-17.4132747650146,-16.5493621826172,-12.0780000686646,10.1550626754761,11.4306497573853,12.2809495925903,-22.5354251861572,-22.3341255187988,-19.2759876251221,-25.8019504547119,-16.3920001983643,-7.41795015335083,-7.70700025558472,-8.83800029754639,-8.63400077819824,-0.43995001912117,-0.15705001354218,-0.07800000160933,-4.34087514877319,-0.14327499270439,2.8862624168396,6.61856269836426,-0.0362999998033,-4.61601257324219,-2.15283751487732,-0.48922500014305,0.0244750007987,-0.68805003166199,13.2430505752563,22.1500511169434,-5.30805015563965,12.8740501403809,21.3120002746582,0.10800000280142,5.71695041656494,5.82705020904541,SHAKE
